77	17
17	80
80	17
17	82
82	17
17	83
83	17
17	88
88	17
17	90
90	17
17	91
91	17
17	92
92	17
17	94
94	17
17	96
96	17
17	101
101	17
17	110
110	17
17	111
111	17
17	112
112	17
17	118
118	17
17	125
125	17
17	126
126	17
18	129
129	18
18	132
132	18
18	135
135	18
18	138
138	18
18	141
141	18
18	143
143	18
18	147
147	18
18	148
148	18
18	151
151	18
18	28
28	18
18	31
31	18
18	40
40	18
18	41
41	18
18	136
136	18
18	50
50	18
18	51
51	18
18	57
57	18
18	63
63	18
18	66
66	18
18	71
71	18
18	76
76	18
18	78
78	18
18	81
81	18
18	88
88	18
18	89
89	18
18	90
90	18
18	95
95	18
18	100
100	18
18	106
106	18
18	111
111	18
18	113
113	18
18	117
117	18
18	120
120	18
19	134
134	19
19	145
145	19
19	148
148	19
19	22
22	19
19	26
26	19
19	29
29	19
19	30
30	19
19	32
32	19
19	33
33	19
19	35
35	19
19	37
37	19
19	39
39	19
19	42
42	19
19	43
43	19
19	45
45	19
19	47
47	19
19	49
49	19
19	50
50	19
19	61
61	19
19	62
62	19
19	64
64	19
19	139
139	19
19	68
68	19
19	72
72	19
19	73
73	19
19	80
80	19
19	81
81	19
19	84
84	19
19	91
91	19
19	97
97	19
19	100
100	19
19	103
103	19
19	105
105	19
19	114
114	19
19	123
123	19
19	127
127	19
20	144
144	20
20	145
145	20
20	146
146	20
20	149
149	20
20	25
25	20
20	37
37	20
20	41
41	20
20	46
46	20
20	51
51	20
20	56
56	20
20	58
58	20
20	63
63	20
20	64
64	20
20	66
66	20
20	67
67	20
20	68
68	20
20	77
77	20
20	88
88	20
20	89
89	20
20	92
92	20
20	96
96	20
20	102
102	20
20	104
104	20
20	106
106	20
20	108
108	20
20	112
112	20
20	113
113	20
20	115
115	20
20	116
116	20
20	120
120	20
20	122
122	20
20	123
123	20
20	126
126	20
21	129
129	21
21	130
130	21
21	134
134	21
21	139
139	21
21	142
142	21
21	143
143	21
21	147
147	21
21	149
149	21
21	27
27	21
21	28
28	21
21	30
30	21
21	32
32	21
21	38
38	21
21	39
39	21
21	42
42	21
21	44
44	21
21	46
46	21
21	48
48	21
21	49
49	21
21	52
52	21
21	137
137	21
21	59
59	21
21	62
62	21
21	65
65	21
21	69
69	21
21	72
72	21
21	74
74	21
21	78
78	21
21	83
83	21
21	84
84	21
21	85
85	21
21	97
97	21
21	104
104	21
21	105
105	21
21	110
110	21
21	114
114	21
21	121
121	21
21	124
124	21
21	125
125	21
21	127
127	21
22	132
132	22
22	140
140	22
22	148
148	22
22	150
150	22
22	24
24	22
22	30
30	22
22	35
35	22
22	39
39	22
22	42
42	22
22	43
43	22
22	45
45	22
22	46
46	22
22	47
47	22
22	49
49	22
22	50
50	22
22	52
52	22
22	137
137	22
22	62
62	22
22	64
64	22
22	73
73	22
22	77
77	22
22	78
78	22
22	82
82	22
22	85
85	22
22	87
87	22
22	91
91	22
22	92
92	22
22	98
98	22
22	103
103	22
22	124
124	22
22	125
125	22
22	127
127	22
23	130
130	23
23	139
139	23
23	142
142	23
23	146
146	23
23	148
148	23
23	152
152	23
23	28
28	23
23	29
29	23
23	133
133	23
23	36
36	23
23	136
136	23
23	54
54	23
23	56
56	23
23	66
66	23
23	70
70	23
23	80
80	23
23	82
82	23
23	83
83	23
23	95
95	23
23	96
96	23
23	144
144	23
23	107
107	23
23	108
108	23
23	109
109	23
23	111
111	23
23	114
114	23
23	115
115	23
23	116
116	23
23	117
117	23
23	120
120	23
23	122
122	23
23	123
123	23
23	126
126	23
24	128
128	24
24	130
130	24
24	132
132	24
24	150
150	24
24	135
135	24
24	136
136	24
24	138
138	24
24	146
146	24
24	26
26	24
24	29
29	24
24	33
33	24
24	36
36	24
24	37
37	24
24	38
38	24
24	42
42	24
24	43
43	24
24	52
52	24
24	55
55	24
24	140
140	24
24	64
64	24
24	68
68	24
24	69
69	24
24	70
70	24
24	71
71	24
24	73
73	24
24	74
74	24
24	81
81	24
24	85
85	24
24	87
87	24
24	93
93	24
24	97
97	24
24	104
104	24
24	105
105	24
24	109
109	24
24	111
111	24
24	114
114	24
24	119
119	24
24	124
124	24
24	125
125	24
24	127
127	24
25	129
129	25
25	135
135	25
25	143
143	25
25	146
146	25
25	147
147	25
25	28
28	25
25	34
34	25
25	37
37	25
25	41
41	25
25	54
54	25
25	56
56	25
25	57
57	25
25	58
58	25
25	67
67	25
25	68
68	25
25	69
69	25
25	70
70	25
25	71
71	25
25	75
75	25
25	76
76	25
25	90
90	25
25	92
92	25
25	94
94	25
25	144
144	25
25	100
100	25
25	101
101	25
25	102
102	25
25	108
108	25
25	109
109	25
25	112
112	25
25	113
113	25
25	120
120	25
25	148
148	25
25	126
126	25
26	131
131	26
26	132
132	26
26	134
134	26
26	149
149	26
26	27
27	26
26	29
29	26
26	34
34	26
26	35
35	26
26	39
39	26
26	43
43	26
26	44
44	26
26	45
45	26
26	47
47	26
26	49
49	26
26	50
50	26
26	55
55	26
26	56
56	26
26	59
59	26
26	60
60	26
26	62
62	26
26	64
64	26
26	70
70	26
26	72
72	26
26	74
74	26
26	84
84	26
26	87
87	26
26	98
98	26
26	102
102	26
26	103
103	26
26	104
104	26
26	105
105	26
26	114
114	26
26	117
117	26
26	119
119	26
26	121
121	26
26	124
124	26
27	128
128	27
27	149
149	27
27	131
131	27
27	136
136	27
27	152
152	27
27	137
137	27
27	38
38	27
27	44
44	27
27	45
45	27
27	49
49	27
27	55
55	27
27	59
59	27
27	60
60	27
27	65
65	27
27	139
139	27
27	84
84	27
27	87
87	27
27	93
93	27
27	98
98	27
27	103
103	27
27	104
104	27
27	114
114	27
27	127
127	27
28	133
133	28
28	136
136	28
28	138
138	28
28	151
151	28
28	142
142	28
28	147
147	28
28	146
146	28
28	51
51	28
28	53
53	28
28	54
54	28
28	57
57	28
28	58
58	28
28	61
61	28
28	71
71	28
28	77
77	28
28	80
80	28
28	82
82	28
28	86
86	28
28	94
94	28
28	99
99	28
28	102
102	28
28	108
108	28
28	109
109	28
28	116
116	28
28	117
117	28
28	123
123	28
29	134
134	29
29	151
151	29
29	150
150	29
29	37
37	29
29	39
39	29
29	42
42	29
29	43
43	29
29	45
45	29
29	47
47	29
29	48
48	29
29	51
51	29
29	55
55	29
29	59
59	29
29	70
70	29
29	72
72	29
29	73
73	29
29	74
74	29
29	78
78	29
29	83
83	29
29	86
86	29
29	87
87	29
29	93
93	29
29	101
101	29
29	102
102	29
29	104
104	29
29	108
108	29
29	113
113	29
29	114
114	29
29	119
119	29
30	128
128	30
30	130
130	30
30	134
134	30
30	148
148	30
30	137
137	30
30	35
35	30
30	36
36	30
30	37
37	30
30	43
43	30
30	45
45	30
30	47
47	30
30	48
48	30
30	52
52	30
30	53
53	30
30	55
55	30
30	59
59	30
30	61
61	30
30	62
62	30
30	64
64	30
30	65
65	30
30	139
139	30
30	69
69	30
30	70
70	30
30	140
140	30
30	74
74	30
30	76
76	30
30	78
78	30
30	79
79	30
30	84
84	30
30	91
91	30
30	107
107	30
30	113
113	30
30	119
119	30
30	124
124	30
30	125
125	30
31	131
131	31
31	137
137	31
31	138
138	31
31	142
142	31
31	152
152	31
31	55
55	31
31	56
56	31
31	59
59	31
31	60
60	31
31	67
67	31
31	71
71	31
31	74
74	31
31	141
141	31
31	83
83	31
31	85
85	31
31	86
86	31
31	90
90	31
31	92
92	31
31	144
144	31
31	101
101	31
31	109
109	31
31	111
111	31
31	112
112	31
31	115
115	31
31	116
116	31
31	117
117	31
31	118
118	31
31	120
120	31
31	121
121	31
32	128
128	32
32	149
149	32
32	133
133	32
32	136
136	32
32	143
143	32
32	36
36	32
32	38
38	32
32	39
39	32
32	42
42	32
32	48
48	32
32	55
55	32
32	59
59	32
32	62
62	32
32	67
67	32
32	69
69	32
32	70
70	32
32	72
72	32
32	73
73	32
32	74
74	32
32	141
141	32
32	85
85	32
32	88
88	32
32	93
93	32
32	97
97	32
32	98
98	32
32	101
101	32
32	103
103	32
32	104
104	32
32	107
107	32
32	114
114	32
32	119
119	32
32	120
120	32
32	123
123	32
32	127
127	32
33	131
131	33
33	134
134	33
33	136
136	33
33	137
137	33
33	36
36	33
33	37
37	33
33	38
38	33
33	49
49	33
33	51
51	33
33	52
52	33
33	54
54	33
33	59
59	33
33	62
62	33
33	63
63	33
33	64
64	33
33	70
70	33
33	78
78	33
33	79
79	33
33	84
84	33
33	91
91	33
33	105
105	33
33	114
114	33
33	118
118	33
33	124
124	33
33	127
127	33
34	131
131	34
34	137
137	34
34	139
139	34
34	141
141	34
34	142
142	34
34	143
143	34
34	147
147	34
34	41
41	34
34	48
48	34
34	51
51	34
34	57
57	34
34	58
58	34
34	71
71	34
34	75
75	34
34	76
76	34
34	77
77	34
34	79
79	34
34	80
80	34
34	82
82	34
34	85
85	34
34	89
89	34
34	90
90	34
34	95
95	34
34	144
144	34
34	98
98	34
34	99
99	34
34	100
100	34
34	106
106	34
34	108
108	34
34	110
110	34
34	113
113	34
34	115
115	34
34	116
116	34
34	117
117	34
34	118
118	34
34	122
122	34
34	123
123	34
35	128
128	35
35	130
130	35
35	133
133	35
35	136
136	35
35	139
139	35
35	150
150	35
35	137
137	35
35	36
36	35
35	134
134	35
35	39
39	35
35	42
42	35
35	43
43	35
35	44
44	35
35	48
48	35
35	55
55	35
35	65
65	35
35	72
72	35
35	73
73	35
35	78
78	35
35	79
79	35
35	87
87	35
35	91
91	35
35	97
97	35
35	104
104	35
35	106
106	35
35	147
147	35
35	125
125	35
36	131
131	36
36	134
134	36
36	137
137	36
36	152
152	36
36	149
149	36
36	150
150	36
36	37
37	36
36	38
38	36
36	42
42	36
36	43
43	36
36	44
44	36
36	45
45	36
36	47
47	36
36	48
48	36
36	52
52	36
36	62
62	36
36	64
64	36
36	65
65	36
36	69
69	36
36	70
70	36
36	79
79	36
36	84
84	36
36	87
87	36
36	96
96	36
36	97
97	36
36	105
105	36
36	107
107	36
36	116
116	36
36	119
119	36
36	124
124	36
36	127
127	36
37	128
128	37
37	131
131	37
37	134
134	37
37	38
38	37
37	44
44	37
37	47
47	37
37	48
48	37
37	50
50	37
37	52
52	37
37	55
55	37
37	59
59	37
37	62
62	37
37	63
63	37
37	69
69	37
37	70
70	37
37	72
72	37
37	73
73	37
37	78
78	37
37	81
81	37
37	84
84	37
37	85
85	37
37	87
87	37
37	95
95	37
37	98
98	37
37	101
101	37
37	103
103	37
37	110
110	37
37	114
114	37
37	116
116	37
37	137
137	37
37	125
125	37
37	127
127	37
38	128
128	38
38	133
133	38
38	144
144	38
38	132
132	38
38	40
40	38
38	53
53	38
38	137
137	38
38	59
59	38
38	65
65	38
38	70
70	38
38	72
72	38
38	81
81	38
38	84
84	38
38	85
85	38
38	95
95	38
38	98
98	38
38	107
107	38
38	113
113	38
38	114
114	38
38	124
124	38
38	125
125	38
39	149
149	39
39	131
131	39
39	132
132	39
39	150
150	39
39	136
136	39
39	151
151	39
39	41
41	39
39	45
45	39
39	47
47	39
39	48
48	39
39	50
50	39
39	52
52	39
39	139
139	39
39	69
69	39
39	70
70	39
39	71
71	39
39	72
72	39
39	140
140	39
39	79
79	39
39	84
84	39
39	87
87	39
39	98
98	39
39	100
100	39
39	103
103	39
39	104
104	39
39	107
107	39
39	114
114	39
39	115
115	39
39	125
125	39
39	126
126	39
39	127
127	39
40	135
135	40
40	142
142	40
40	148
148	40
40	151
151	40
40	41
41	40
40	45
45	40
40	49
49	40
40	52
52	40
40	146
146	40
40	63
63	40
40	67
67	40
40	75
75	40
40	80
80	40
40	83
83	40
40	85
85	40
40	86
86	40
40	89
89	40
40	90
90	40
40	94
94	40
40	96
96	40
40	100
100	40
40	101
101	40
40	109
109	40
40	111
111	40
40	112
112	40
40	113
113	40
40	116
116	40
40	117
117	40
40	118
118	40
40	122
122	40
40	125
125	40
41	129
129	41
41	131
131	41
41	133
133	41
41	135
135	41
41	142
142	41
41	143
143	41
41	147
147	41
41	152
152	41
41	46
46	41
41	51
51	41
41	57
57	41
41	60
60	41
41	63
63	41
41	67
67	41
41	68
68	41
41	74
74	41
41	75
75	41
41	76
76	41
41	86
86	41
41	88
88	41
41	92
92	41
41	94
94	41
41	95
95	41
41	99
99	41
41	102
102	41
41	106
106	41
41	146
146	41
41	112
112	41
41	113
113	41
41	115
115	41
41	122
122	41
41	123
123	41
41	126
126	41
42	129
129	42
42	131
131	42
42	132
132	42
42	150
150	42
42	140
140	42
42	135
135	42
42	44
44	42
42	45
45	42
42	55
55	42
42	56
56	42
42	62
62	42
42	139
139	42
42	73
73	42
42	79
79	42
42	84
84	42
42	87
87	42
42	93
93	42
42	98
98	42
42	103
103	42
42	104
104	42
42	107
107	42
42	125
125	42
43	128
128	43
43	131
131	43
43	133
133	43
43	134
134	43
43	137
137	43
43	139
139	43
43	140
140	43
43	46
46	43
43	47
47	43
43	48
48	43
43	49
49	43
43	55
55	43
43	56
56	43
43	59
59	43
43	62
62	43
43	63
63	43
43	69
69	43
43	79
79	43
43	83
83	43
43	87
87	43
43	90
90	43
43	95
95	43
43	103
103	43
43	105
105	43
43	107
107	43
43	114
114	43
43	119
119	43
43	127
127	43
44	128
128	44
44	131
131	44
44	132
132	44
44	140
140	44
44	144
144	44
44	45
45	44
44	47
47	44
44	48
48	44
44	49
49	44
44	59
59	44
44	62
62	44
44	64
64	44
44	65
65	44
44	67
67	44
44	69
69	44
44	70
70	44
44	73
73	44
44	74
74	44
44	79
79	44
44	81
81	44
44	91
91	44
44	93
93	44
44	96
96	44
44	97
97	44
44	105
105	44
44	112
112	44
44	114
114	44
44	119
119	44
44	122
122	44
44	124
124	44
44	125
125	44
45	128
128	45
45	130
130	45
45	131
131	45
45	132
132	45
45	150
150	45
45	137
137	45
45	149
149	45
45	152
152	45
45	49
49	45
45	50
50	45
45	63
63	45
45	64
64	45
45	70
70	45
45	78
78	45
45	79
79	45
45	81
81	45
45	84
84	45
45	97
97	45
45	100
100	45
45	107
107	45
45	114
114	45
45	119
119	45
45	125
125	45
45	127
127	45
46	133
133	46
46	138
138	46
46	142
142	46
46	144
144	46
46	145
145	46
46	146
146	46
46	51
51	46
46	54
54	46
46	71
71	46
46	73
73	46
46	77
77	46
46	82
82	46
46	83
83	46
46	86
86	46
46	88
88	46
46	89
89	46
46	90
90	46
46	95
95	46
46	100
100	46
46	101
101	46
46	106
106	46
46	108
108	46
46	110
110	46
46	112
112	46
46	116
116	46
46	117
117	46
46	123
123	46
46	126
126	46
47	130
130	47
47	131
131	47
47	150
150	47
47	149
149	47
47	50
50	47
47	51
51	47
47	59
59	47
47	139
139	47
47	69
69	47
47	72
72	47
47	73
73	47
47	74
74	47
47	78
78	47
47	79
79	47
47	81
81	47
47	84
84	47
47	87
87	47
47	91
91	47
47	97
97	47
47	100
100	47
47	107
107	47
47	114
114	47
47	117
117	47
47	124
124	47
47	125
125	47
47	127
127	47
48	130
130	48
48	150
150	48
48	49
49	48
48	55
55	48
48	60
60	48
48	62
62	48
48	64
64	48
48	73
73	48
48	78
78	48
48	79
79	48
48	81
81	48
48	85
85	48
48	87
87	48
48	91
91	48
48	93
93	48
48	104
104	48
48	105
105	48
48	107
107	48
48	109
109	48
48	140
140	48
48	116
116	48
48	119
119	48
49	130
130	49
49	132
132	49
49	133
133	49
49	136
136	49
49	150
150	49
49	50
50	49
49	62
62	49
49	64
64	49
49	65
65	49
49	69
69	49
49	72
72	49
49	140
140	49
49	81
81	49
49	84
84	49
49	91
91	49
49	97
97	49
49	105
105	49
49	114
114	49
49	124
124	49
49	125
125	49
49	127
127	49
50	131
131	50
50	150
150	50
50	134
134	50
50	135
135	50
50	140
140	50
50	148
148	50
50	137
137	50
50	132
132	50
50	52
52	50
50	55
55	50
50	56
56	50
50	70
70	50
50	79
79	50
50	84
84	50
50	87
87	50
50	89
89	50
50	91
91	50
50	98
98	50
50	105
105	50
50	125
125	50
51	129
129	51
51	138
138	51
51	141
141	51
51	142
142	51
51	145
145	51
51	151
151	51
51	57
57	51
51	58
58	51
51	61
61	51
51	71
71	51
51	76
76	51
51	82
82	51
51	83
83	51
51	86
86	51
51	88
88	51
51	90
90	51
51	92
92	51
51	95
95	51
51	96
96	51
51	100
100	51
51	101
101	51
51	108
108	51
51	113
113	51
51	116
116	51
51	118
118	51
51	120
120	51
51	122
122	51
52	128
128	52
52	149
149	52
52	132
132	52
52	137
137	52
52	59
59	52
52	60
60	52
52	65
65	52
52	67
67	52
52	69
69	52
52	73
73	52
52	78
78	52
52	79
79	52
52	81
81	52
52	85
85	52
52	86
86	52
52	91
91	52
52	96
96	52
52	98
98	52
52	105
105	52
52	107
107	52
52	140
140	52
52	114
114	52
52	124
124	52
52	127
127	52
53	138
138	53
53	141
141	53
53	143
143	53
53	145
145	53
53	152
152	53
53	56
56	53
53	58
58	53
53	60
60	53
53	64
64	53
53	71
71	53
53	75
75	53
53	76
76	53
53	83
83	53
53	88
88	53
53	90
90	53
53	95
95	53
53	96
96	53
53	99
99	53
53	100
100	53
53	102
102	53
53	107
107	53
53	108
108	53
53	111
111	53
53	113
113	53
53	115
115	53
53	123
123	53
53	124
124	53
53	126
126	53
54	129
129	54
54	130
130	54
54	135
135	54
54	151
151	54
54	141
141	54
54	146
146	54
54	147
147	54
54	133
133	54
54	58
58	54
54	60
60	54
54	61
61	54
54	67
67	54
54	76
76	54
54	78
78	54
54	80
80	54
54	86
86	54
54	92
92	54
54	94
94	54
54	100
100	54
54	102
102	54
54	110
110	54
54	112
112	54
54	114
114	54
54	126
126	54
55	128
128	55
55	130
130	55
55	137
137	55
55	145
145	55
55	151
151	55
55	136
136	55
55	62
62	55
55	65
65	55
55	68
68	55
55	72
72	55
55	140
140	55
55	74
74	55
55	84
84	55
55	85
85	55
55	93
93	55
55	97
97	55
55	98
98	55
55	104
104	55
55	107
107	55
55	108
108	55
55	114
114	55
55	119
119	55
55	124
124	55
56	128
128	56
56	129
129	56
56	135
135	56
56	143
143	56
56	145
145	56
56	147
147	56
56	58
58	56
56	61
61	56
56	63
63	56
56	68
68	56
56	77
77	56
56	82
82	56
56	83
83	56
56	84
84	56
56	86
86	56
56	89
89	56
56	90
90	56
56	95
95	56
56	99
99	56
56	101
101	56
56	112
112	56
57	128
128	57
57	129
129	57
57	133
133	57
57	135
135	57
57	138
138	57
57	142
142	57
57	143
143	57
57	145
145	57
57	147
147	57
57	152
152	57
57	59
59	57
57	61
61	57
57	70
70	57
57	82
82	57
57	87
87	57
57	88
88	57
57	92
92	57
57	95
95	57
57	144
144	57
57	100
100	57
57	102
102	57
57	110
110	57
57	114
114	57
57	117
117	57
57	118
118	57
57	120
120	57
57	127
127	57
58	129
129	58
58	138
138	58
58	140
140	58
58	142
142	58
58	144
144	58
58	149
149	58
58	151
151	58
58	152
152	58
58	60
60	58
58	63
63	58
58	64
64	58
58	66
66	58
58	67
67	58
58	71
71	58
58	75
75	58
58	83
83	58
58	90
90	58
58	92
92	58
58	95
95	58
58	96
96	58
58	148
148	58
58	99
99	58
58	100
100	58
58	145
145	58
58	110
110	58
58	111
111	58
58	112
112	58
58	118
118	58
58	121
121	58
58	122
122	58
58	123
123	58
58	124
124	58
58	126
126	58
58	127
127	58
59	128
128	59
59	141
141	59
59	150
150	59
59	132
132	59
59	72
72	59
59	74
74	59
59	76
76	59
59	78
78	59
59	79
79	59
59	85
85	59
59	104
104	59
59	105
105	59
59	107
107	59
59	114
114	59
59	125
125	59
59	126
126	59
59	149
149	59
60	130
130	60
60	131
131	60
60	135
135	60
60	142
142	60
60	146
146	60
60	151
151	60
60	133
133	60
60	63
63	60
60	64
64	60
60	68
68	60
60	74
74	60
60	77
77	60
60	141
141	60
60	80
80	60
60	89
89	60
60	94
94	60
60	95
95	60
